dport,ts,total count,count
4403,34,1,1
4404,64,1,1
4405,28,1,1
4406,76,1,1
4407,95,1,1
4408,66,1,1
4409,41,1,1
4410,64,1,1
4411,43,1,1
4412,26,1,1
4413,42,1,1
4414,10,1,1
4415,91,1,1
4416,32,1,1
4417,13,1,1
4418,19,1,1
4419,59,1,1
4420,4,1,1
4421,51,1,1
4422,69,1,1
4423,59,1,1
4424,76,1,1
4425,56,1,1
4426,80,1,1
4427,58,1,1
4428,10,1,1
4429,56,1,1
4430,100,1,1
4431,3,1,1
4432,85,1,1
4433,89,1,1
4434,90,1,1
4435,88,1,1
4436,68,1,1
4437,38,1,1
4438,63,1,1
4439,52,1,1
4440,66,1,1
4441,19,1,1
4442,59,1,1
4443,81,1,1
4444,59,1,1
4445,23,1,1
4446,10,1,1
4447,16,1,1
4448,63,1,1
4449,59,1,1
4450,65,1,1
4451,5,1,1
4452,47,1,1
4453,69,1,1
4454,57,1,1
4455,70,1,1
4456,92,1,1
4457,39,1,1
4458,72,1,1
4459,37,1,1
4460,89,1,1
4461,50,1,1
4462,88,1,1
4463,80,1,1
4464,80,1,1
4465,28,1,1
4466,91,1,1
4467,90,1,1
4468,81,1,1
4469,1,1,1
4470,45,1,1
4471,47,1,1
4472,31,1,1
4473,27,1,1
4474,2,1,1
4475,85,1,1
4476,28,1,1
4477,39,1,1
4478,66,1,1
4479,56,1,1
4480,94,1,1
4481,56,1,1
4482,94,1,1
4483,6,1,1
4484,81,1,1
4485,68,1,1
4486,45,1,1
4487,65,1,1
4488,10,1,1
4489,48,1,1
4490,21,1,1
4491,11,1,1
4492,19,1,1
4493,36,1,1
4494,49,1,1
4495,20,1,1
4496,27,1,1
4497,21,1,1
4498,17,1,1
4499,35,1,1
4500,75,1,1
4501,58,1,1
4502,82,1,1
4503,77,1,1
4504,37,1,1
4505,22,1,1
4506,89,1,1
4507,83,1,1
4508,2,1,1
4509,6,1,1
4510,45,1,1
4511,10,1,1
4512,51,1,1
4513,13,1,1
4514,44,1,1
4515,33,1,1
4516,97,1,1
4517,39,1,1
4518,78,1,1
4519,10,1,1
4520,51,1,1
4521,97,1,1
4522,33,1,1
4523,13,1,1
4524,11,1,1
4525,8,1,1
4526,38,1,1
4527,72,1,1
4528,35,1,1
4529,6,1,1
4530,95,1,1
4531,53,1,1
4532,59,1,1
4533,10,1,1
4534,44,1,1
4535,35,1,1
4536,50,1,1
4537,21,1,1
4538,36,1,1
4539,15,1,1
4540,36,1,1
4541,19,1,1
4542,69,1,1
4543,86,1,1
4544,84,1,1
4545,28,1,1
4546,92,1,1
4547,15,1,1
4548,76,1,1
4549,31,1,1
4550,4,1,1
4551,66,1,1
4552,89,1,1
4553,34,1,1
4554,4,1,1
4555,36,1,1
4556,48,1,1
4557,4,1,1
4558,96,1,1
4559,67,1,1
4560,83,1,1
4561,68,1,1
4562,70,1,1
4563,21,1,1
4564,87,1,1
4565,90,1,1
4566,85,1,1
4567,64,1,1
4568,17,1,1
4569,53,1,1
4570,15,1,1
4571,76,1,1
4572,43,1,1
4573,39,1,1
4574,20,1,1
4575,30,1,1
4576,89,1,1
4577,96,1,1
4578,100,1,1
4579,8,1,1
4580,34,1,1
4581,28,1,1
4582,36,1,1
4583,23,1,1
4584,63,1,1
4585,7,1,1
4586,14,1,1
4587,12,1,1
4588,99,1,1
4589,7,1,1
4590,33,1,1
4591,88,1,1
4592,18,1,1
4593,36,1,1
4594,59,1,1
4595,17,1,1
4596,85,1,1
4597,51,1,1
4598,33,1,1
4599,50,1,1
4600,58,1,1
4601,8,1,1
4602,86,1,1
4603,53,1,1
4604,85,1,1
4605,77,1,1
4606,78,1,1
4607,3,1,1
4608,3,1,1
4609,23,1,1
4610,53,1,1
4611,27,1,1
4612,57,1,1
4613,31,1,1
4614,86,1,1
4615,13,1,1
4616,15,1,1
4617,15,1,1
4618,6,1,1
4619,41,1,1
4620,5,1,1
4621,8,1,1
4622,36,1,1
4623,93,1,1
4624,6,1,1
4625,22,1,1
4626,44,1,1
4627,87,1,1
4628,93,1,1
4629,92,1,1
4630,92,1,1
4631,45,1,1
4632,89,1,1
4633,50,1,1
4634,28,1,1
4635,28,1,1
4636,82,1,1
4637,73,1,1
4638,84,1,1
4639,1,1,1
4640,36,1,1
4641,11,1,1
4642,15,1,1
4643,16,1,1
4644,24,1,1
4645,88,1,1
4646,10,1,1
4647,5,1,1
4648,13,1,1
4649,12,1,1
4650,90,1,1
4651,64,1,1
4652,54,1,1
4653,23,1,1
4654,84,1,1
4655,85,1,1
4656,93,1,1
4657,25,1,1
4658,98,1,1
4659,59,1,1
4660,20,1,1
4661,17,1,1
4662,48,1,1
4663,7,1,1
4664,64,1,1
4665,36,1,1
4666,51,1,1
4667,48,1,1
4668,89,1,1
4669,12,1,1
4670,83,1,1
4671,30,1,1
4672,29,1,1
4673,9,1,1
4674,38,1,1
4675,62,1,1
4676,56,1,1
4677,45,1,1
4678,88,1,1
4679,88,1,1
4680,19,1,1
4681,85,1,1
4682,43,1,1
4683,24,1,1
4684,91,1,1
4685,22,1,1
4686,67,1,1
4687,20,1,1
4688,3,1,1
4689,83,1,1
4690,56,1,1
4691,33,1,1
4692,41,1,1
4693,63,1,1
4694,25,1,1
4695,67,1,1
4696,91,1,1
4697,79,1,1
4698,21,1,1
4699,70,1,1
4700,64,1,1
4701,37,1,1
4702,32,1,1
4703,16,1,1
4704,11,1,1
4705,18,1,1
4706,77,1,1
4707,55,1,1
4708,45,1,1
4709,24,1,1
4710,63,1,1
4711,77,1,1
4712,16,1,1
4713,81,1,1
4714,96,1,1
4715,55,1,1
4716,32,1,1
4717,81,1,1
4718,60,1,1
4719,1,1,1
4720,62,1,1
4721,30,1,1
4722,69,1,1
4723,83,1,1
4724,95,1,1
4725,93,1,1
4726,64,1,1
4727,86,1,1
4728,89,1,1
4729,35,1,1
4730,96,1,1
4731,27,1,1
4732,28,1,1
4733,78,1,1
4734,28,1,1
4735,66,1,1
4736,3,1,1
4737,21,1,1
4738,36,1,1
4739,87,1,1
4740,91,1,1
4741,88,1,1
4742,46,1,1
4743,82,1,1
4744,6,1,1
4745,3,1,1
4746,54,1,1
4747,73,1,1
4748,80,1,1
4749,15,1,1
4750,45,1,1
4751,3,1,1
4752,21,1,1
4753,58,1,1
4754,51,1,1
4755,98,1,1
4756,62,1,1
4757,17,1,1
4758,97,1,1
4759,8,1,1
4760,6,1,1
4761,26,1,1
4762,36,1,1
4763,11,1,1
4764,76,1,1
4765,14,1,1
4766,58,1,1
4767,37,1,1
4768,14,1,1
4769,69,1,1
4770,2,1,1
4771,54,1,1
4772,79,1,1
4773,97,1,1
4774,33,1,1
4775,86,1,1
4776,14,1,1
4777,1,1,1
4778,63,1,1
4779,71,1,1
4780,67,1,1
4781,79,1,1
4782,75,1,1
4783,98,1,1
4784,30,1,1
4785,58,1,1
4786,81,1,1
4787,96,1,1
4788,20,1,1
4789,26,1,1
4790,23,1,1
4791,65,1,1
4792,34,1,1
4793,84,1,1
4794,71,1,1
4795,38,1,1
4796,89,1,1
4797,3,1,1
4798,97,1,1
4799,94,1,1
4800,81,1,1
4801,57,1,1
4802,46,1,1
4803,86,1,1
4804,39,1,1
4805,81,1,1
4806,76,1,1
4807,68,1,1
4808,20,1,1
4809,18,1,1
4810,78,1,1
4811,3,1,1
4812,11,1,1
4813,26,1,1
4814,42,1,1
4815,4,1,1
4816,11,1,1
4817,75,1,1
4818,10,1,1
4819,37,1,1
4820,3,1,1
4821,66,1,1
4822,96,1,1
4823,86,1,1
4824,63,1,1
4825,50,1,1
4826,78,1,1
4827,7,1,1
4828,28,1,1
4829,71,1,1
4830,71,1,1
4831,54,1,1
4832,39,1,1
4833,15,1,1
4834,27,1,1
4835,60,1,1
4836,94,1,1
4837,2,1,1
4838,44,1,1
4839,16,1,1
4840,5,1,1
4841,82,1,1
4842,20,1,1
4843,58,1,1
4844,12,1,1
4845,87,1,1
4846,19,1,1
4847,29,1,1
4848,18,1,1
4849,91,1,1
4850,49,1,1
4851,79,1,1
4852,92,1,1
4853,69,1,1
4854,35,1,1
4855,16,1,1
4856,24,1,1
4857,59,1,1
4858,29,1,1
4859,42,1,1
4860,58,1,1
4861,14,1,1
4862,59,1,1
4863,14,1,1
4864,27,1,1
4865,60,1,1
4866,31,1,1
4867,15,1,1
4868,86,1,1
4869,34,1,1
4870,82,1,1
4871,53,1,1
4872,22,1,1
4873,52,1,1
4874,91,1,1
4875,46,1,1
4876,79,1,1
4877,44,1,1
4878,36,1,1
4879,11,1,1
4880,31,1,1
4881,43,1,1
4882,32,1,1
4883,16,1,1
4884,17,1,1
4885,26,1,1
4886,8,1,1
4887,89,1,1
4888,5,1,1
4889,41,1,1
4890,91,1,1
4891,39,1,1
4892,44,1,1
4893,12,1,1
4894,40,1,1
4895,77,1,1
4896,2,1,1
4897,39,1,1
4898,40,1,1
4899,12,1,1
4900,71,1,1
4901,34,1,1
4902,56,1,1
4903,13,1,1
4904,44,1,1
4905,25,1,1
4906,59,1,1
4907,2,1,1
4908,12,1,1
4909,39,1,1
4910,19,1,1
4911,72,1,1
4912,7,1,1
4913,45,1,1
4914,91,1,1
4915,8,1,1
4916,66,1,1
4917,65,1,1
4918,76,1,1
4919,11,1,1
4920,59,1,1
4921,32,1,1
4922,60,1,1
4923,22,1,1
4924,28,1,1
4925,24,1,1
4926,68,1,1
4927,21,1,1
4928,16,1,1
4929,90,1,1
4930,3,1,1
4931,4,1,1
4932,62,1,1
4933,46,1,1
4934,34,1,1
4935,6,1,1
4936,89,1,1
4937,8,1,1
4938,3,1,1
4939,77,1,1
4940,69,1,1
4941,80,1,1
4942,75,1,1
4943,86,1,1
4944,7,1,1
4945,20,1,1
4946,17,1,1
4947,54,1,1
4948,59,1,1
4949,3,1,1
4950,89,1,1
4951,99,1,1
4952,91,1,1
4953,2,1,1
4954,44,1,1
4955,15,1,1
4956,96,1,1
4957,87,1,1
4958,47,1,1
4959,12,1,1
4960,83,1,1
4961,44,1,1
4962,96,1,1
4963,66,1,1
4964,65,1,1
4965,37,1,1
4966,26,1,1
4967,95,1,1
4968,70,1,1
4969,16,1,1
4970,41,1,1
4971,68,1,1
4972,12,1,1
4973,77,1,1
4974,54,1,1
4975,2,1,1
4976,26,1,1
4977,64,1,1
4978,86,1,1
4979,60,1,1
4980,13,1,1
4981,60,1,1
4982,63,1,1
4983,86,1,1
4984,31,1,1
4985,67,1,1
4986,37,1,1
4987,70,1,1
4988,21,1,1
4989,25,1,1
4990,64,1,1
4991,30,1,1
4992,41,1,1
4993,38,1,1
4994,13,1,1
4995,17,1,1
4996,54,1,1
4997,95,1,1
4998,48,1,1
4999,89,1,1
5000,54,1,1
5001,36,1,1
5002,81,1,1
5003,72,1,1
5004,37,1,1
5005,13,1,1
5006,41,1,1
5007,10,1,1
5008,71,1,1
5009,32,1,1
5010,4,1,1
5011,55,1,1
5012,88,1,1
5013,72,1,1
5014,14,1,1
5015,97,1,1
5016,98,1,1
5017,78,1,1
5018,74,1,1
5019,13,1,1
5020,33,1,1
5021,15,1,1
5022,95,1,1
5023,24,1,1
5024,54,1,1
5025,99,1,1
5026,40,1,1
5027,5,1,1
5028,92,1,1
5029,82,1,1
5030,69,1,1
5031,67,1,1
5032,77,1,1
5033,77,1,1
5034,99,1,1
5035,20,1,1
5036,19,1,1
5037,1,1,1
5038,30,1,1
5039,33,1,1
5040,75,1,1
5041,64,1,1
5042,26,1,1
5043,89,1,1
5044,15,1,1
5045,56,1,1
5046,50,1,1
5047,57,1,1
5048,18,1,1
5049,98,1,1
5050,58,1,1
5051,97,1,1
5052,64,1,1
5053,72,1,1
5054,81,1,1
5055,18,1,1
5056,49,1,1
5057,24,1,1
5058,66,1,1
5059,39,1,1
5060,30,1,1
5061,59,1,1
5062,80,1,1
5063,49,1,1
5064,20,1,1
5065,27,1,1
5066,10,1,1
5067,47,1,1
5068,57,1,1
5069,43,1,1
5070,38,1,1
5071,13,1,1
5072,54,1,1
5073,83,1,1
5074,44,1,1
5075,12,1,1
5076,9,1,1
5077,43,1,1
5078,41,1,1
5079,25,1,1
5080,48,1,1
5081,31,1,1
5082,77,1,1
5083,66,1,1
5084,80,1,1
5085,68,1,1
5086,51,1,1
5087,12,1,1
5088,6,1,1
5089,62,1,1
5090,83,1,1
5091,41,1,1
5092,9,1,1
5093,10,1,1
5094,19,1,1
5095,49,1,1
5096,62,1,1
5097,27,1,1
5098,73,1,1
5099,29,1,1
5100,83,1,1
5101,61,1,1
5102,75,1,1
5103,9,1,1
5104,6,1,1
5105,87,1,1
5106,55,1,1
5107,20,1,1
5108,82,1,1
5109,9,1,1
5110,44,1,1
5111,3,1,1
5112,77,1,1
5113,86,1,1
5114,89,1,1
5115,20,1,1
5116,79,1,1
5117,77,1,1
5118,93,1,1
5119,17,1,1
5120,42,1,1
5121,30,1,1
5122,54,1,1
5123,9,1,1
5124,57,1,1
5125,45,1,1
5126,54,1,1
5127,56,1,1
5128,38,1,1
5129,98,1,1
5130,32,1,1
5131,27,1,1
5132,96,1,1
5133,94,1,1
5134,9,1,1
5135,76,1,1
5136,18,1,1
5137,33,1,1
5138,56,1,1
5139,81,1,1
5140,74,1,1
5141,94,1,1
5142,90,1,1
5143,44,1,1
5144,79,1,1
5145,64,1,1
5146,58,1,1
5147,21,1,1
5148,13,1,1
5149,41,1,1
5150,19,1,1
5151,74,1,1
5152,93,1,1
5153,37,1,1
5154,51,1,1
5155,12,1,1
5156,60,1,1
5157,16,1,1
5158,21,1,1
5159,73,1,1
5160,4,1,1
5161,37,1,1
5162,83,1,1
5163,9,1,1
5164,23,1,1
5165,50,1,1
5166,7,1,1
5167,80,1,1
5168,50,1,1
5169,10,1,1
5170,73,1,1
5171,86,1,1
5172,64,1,1
5173,34,1,1
5174,7,1,1
5175,100,1,1
5176,24,1,1
5177,25,1,1
5178,27,1,1
5179,9,1,1
5180,68,1,1
5181,82,1,1
5182,40,1,1
5183,55,1,1
5184,36,1,1
5185,66,1,1
5186,59,1,1
5187,78,1,1
5188,62,1,1
5189,93,1,1
5190,97,1,1
5191,74,1,1
5192,98,1,1
5193,29,1,1
5194,54,1,1
5195,12,1,1
5196,58,1,1
5197,18,1,1
5198,98,1,1
5199,43,1,1
5200,86,1,1
5201,24,1,1
5202,82,1,1
5203,35,1,1
5204,5,1,1
5205,74,1,1
5206,89,1,1
5207,37,1,1
5208,63,1,1
5209,57,1,1
5210,45,1,1
5211,88,1,1
5212,46,1,1
5213,25,1,1
5214,18,1,1
5215,68,1,1
5216,83,1,1
5217,96,1,1
5218,42,1,1
5219,60,1,1
5220,81,1,1
5221,92,1,1
5222,85,1,1
5223,47,1,1
5224,44,1,1
5225,31,1,1
5226,99,1,1
5227,41,1,1
5228,88,1,1
5229,41,1,1
5230,68,1,1
5231,31,1,1
5232,47,1,1
5233,71,1,1
5234,25,1,1
5235,84,1,1
5236,71,1,1
5237,76,1,1
5238,97,1,1
5239,64,1,1
5240,49,1,1
5241,7,1,1
5242,34,1,1
5243,72,1,1
5244,29,1,1
5245,24,1,1
5246,80,1,1
5247,73,1,1
5248,19,1,1
5249,71,1,1
5250,83,1,1
5251,75,1,1
5252,27,1,1
5253,4,1,1
5254,33,1,1
5255,62,1,1
5256,25,1,1
5257,74,1,1
5258,11,1,1
5259,65,1,1
5260,35,1,1
5261,32,1,1
5262,74,1,1
5263,3,1,1
5264,64,1,1
5265,11,1,1
5266,29,1,1
5267,48,1,1
5268,45,1,1
5269,54,1,1
5270,79,1,1
5271,63,1,1
5272,82,1,1
5273,12,1,1
5274,41,1,1
5275,59,1,1
5276,71,1,1
5277,43,1,1
5278,14,1,1
5279,31,1,1
5280,15,1,1
5281,67,1,1
5282,5,1,1
5283,12,1,1
5284,93,1,1
5285,85,1,1
5286,6,1,1
5287,47,1,1
5288,33,1,1
5289,12,1,1
5290,42,1,1
5291,44,1,1
5292,16,1,1
5293,31,1,1
5294,78,1,1
5295,82,1,1
5296,14,1,1
5297,66,1,1
5298,76,1,1
5299,92,1,1
5300,95,1,1
5301,86,1,1
5302,73,1,1
5303,60,1,1
5304,29,1,1
5305,20,1,1
5306,32,1,1
5307,60,1,1
5308,48,1,1
5309,26,1,1
5310,28,1,1
5311,12,1,1
5312,64,1,1
5313,4,1,1
5314,48,1,1
5315,81,1,1
5316,19,1,1
5317,77,1,1
5318,11,1,1
5319,21,1,1
5320,34,1,1
5321,97,1,1
5322,97,1,1
5323,2,1,1
5324,91,1,1
5325,48,1,1
5326,50,1,1
5327,30,1,1
5328,92,1,1
5329,34,1,1
5330,83,1,1
5331,41,1,1
5332,72,1,1
5333,32,1,1
5334,39,1,1
5335,67,1,1
5336,94,1,1
5337,7,1,1
5338,41,1,1
5339,90,1,1
5340,63,1,1
5341,40,1,1
5342,96,1,1
5343,83,1,1
5344,32,1,1
5345,82,1,1
5346,64,1,1
5347,97,1,1
5348,63,1,1
5349,81,1,1
5350,74,1,1
5351,15,1,1
5352,89,1,1
5353,23,1,1
5354,74,1,1
5355,46,1,1
5356,69,1,1
5357,24,1,1
5358,30,1,1
5359,1,1,1
5360,38,1,1
5361,50,1,1
5362,7,1,1
5363,8,1,1
5364,58,1,1
5365,18,1,1
5366,84,1,1
5367,48,1,1
5368,52,1,1
5369,42,1,1
5370,3,1,1
5371,69,1,1
5372,25,1,1
5373,65,1,1
5374,87,1,1
5375,80,1,1
5376,41,1,1
5377,78,1,1
5378,48,1,1
5379,90,1,1
5380,92,1,1
5381,98,1,1
5382,99,1,1
5383,90,1,1
5384,75,1,1
5385,21,1,1
5386,71,1,1
5387,62,1,1
5388,14,1,1
5389,35,1,1
5390,62,1,1
5391,26,1,1
5392,93,1,1
5393,69,1,1
5394,27,1,1
5395,93,1,1
5396,40,1,1
5397,100,1,1
5398,75,1,1
5399,44,1,1
5400,98,1,1
5401,86,1,1
5402,25,1,1
5403,16,1,1
5404,12,1,1
5405,68,1,1
5406,27,1,1
5407,55,1,1
5408,75,1,1
5409,89,1,1
5410,25,1,1
5411,2,1,1
5412,6,1,1
5413,16,1,1
5414,67,1,1
5415,28,1,1
5416,8,1,1
5417,62,1,1
5418,66,1,1
5419,66,1,1
5420,11,1,1
5421,78,1,1
5422,25,1,1
5423,85,1,1
5424,10,1,1
5425,44,1,1
5426,35,1,1
5427,11,1,1
5428,6,1,1
5429,61,1,1
5430,48,1,1
5431,54,1,1
5432,71,1,1
5433,76,1,1
5434,4,1,1
5435,12,1,1
5436,90,1,1
5437,1,1,1
5438,38,1,1
5439,43,1,1
5440,69,1,1
5441,98,1,1
5442,6,1,1
5443,84,1,1
5444,30,1,1
5445,31,1,1
5446,29,1,1
5447,19,1,1
5448,76,1,1
5449,47,1,1
5450,99,1,1
5451,93,1,1
5452,64,1,1
5453,75,1,1
5454,50,1,1
5455,37,1,1
5456,31,1,1
5457,77,1,1
5458,33,1,1
5459,57,1,1
5460,33,1,1
5461,3,1,1
5462,6,1,1
5463,34,1,1
5464,37,1,1
5465,7,1,1
5466,20,1,1
5467,5,1,1
5468,20,1,1
5469,53,1,1
5470,36,1,1
5471,38,1,1
5472,52,1,1
5473,11,1,1
5474,29,1,1
5475,97,1,1
5476,77,1,1
5477,33,1,1
5478,6,1,1
5479,86,1,1
5480,59,1,1
5481,71,1,1
5482,53,1,1
5483,76,1,1
5484,3,1,1
5485,84,1,1
5486,47,1,1
5487,33,1,1
5488,54,1,1
5489,99,1,1
5490,18,1,1
5491,7,1,1
5492,81,1,1
5493,67,1,1
5494,46,1,1
5495,75,1,1
5496,19,1,1
5497,36,1,1
5498,56,1,1
5499,39,1,1
5500,28,1,1
5501,75,1,1
5502,46,1,1
5503,80,1,1
5504,16,1,1
5505,60,1,1
5506,68,1,1
5507,69,1,1
5508,47,1,1
5509,7,1,1
5510,45,1,1
5511,39,1,1
5512,98,1,1
5513,32,1,1
5514,20,1,1
5515,14,1,1
5516,10,1,1
5517,70,1,1
5518,86,1,1
5519,63,1,1
5520,99,1,1
5521,51,1,1
5522,95,1,1
5523,50,1,1
5524,55,1,1
5525,27,1,1
5526,93,1,1
5527,41,1,1
5528,71,1,1
5529,41,1,1
5530,55,1,1
5531,6,1,1
5532,39,1,1
5533,20,1,1
5534,35,1,1
5535,10,1,1
5536,22,1,1
5537,23,1,1
5538,92,1,1
5539,7,1,1
5540,64,1,1
5541,57,1,1
5542,75,1,1
5543,53,1,1
5544,65,1,1
5545,80,1,1
5546,82,1,1
5547,46,1,1
5548,21,1,1
5549,12,1,1
5550,40,1,1
5551,77,1,1
5552,76,1,1
5553,88,1,1
5554,69,1,1
5555,32,1,1
5556,84,1,1
5557,45,1,1
5558,64,1,1
5559,2,1,1
5560,41,1,1
5561,77,1,1
5562,16,1,1
5563,98,1,1
5564,94,1,1
5565,36,1,1
5566,91,1,1
5567,8,1,1
5568,55,1,1
5569,14,1,1
5570,89,1,1
5571,30,1,1
5572,71,1,1
5573,11,1,1
5574,98,1,1
5575,24,1,1
5576,22,1,1
5577,76,1,1
5578,87,1,1
5579,32,1,1
5580,12,1,1
5581,58,1,1
5582,53,1,1
5583,34,1,1
5584,33,1,1
5585,47,1,1
5586,84,1,1
5587,55,1,1
5588,37,1,1
5589,25,1,1
5590,34,1,1
5591,53,1,1
5592,56,1,1
5593,35,1,1
5594,61,1,1
5595,80,1,1
5596,60,1,1
5597,3,1,1
5598,14,1,1
5599,93,1,1
5600,34,1,1
5601,64,1,1
5602,48,1,1
5603,50,1,1
5604,77,1,1
5605,54,1,1
5606,9,1,1
5607,37,1,1
5608,67,1,1
5609,8,1,1
5610,54,1,1
5611,41,1,1
5612,14,1,1
5613,95,1,1
5614,7,1,1
5615,9,1,1
5616,71,1,1
5617,17,1,1
5618,61,1,1
5619,75,1,1
5620,53,1,1
5621,9,1,1
5622,32,1,1
5623,57,1,1
5624,7,1,1
5625,91,1,1
5626,25,1,1
5627,85,1,1
5628,29,1,1
5629,1,1,1
5630,32,1,1
5631,14,1,1
5632,18,1,1
5633,81,1,1
5634,99,1,1
5635,87,1,1
5636,5,1,1
5637,79,1,1
5638,44,1,1
5639,97,1,1
5640,10,1,1
5641,50,1,1
5642,79,1,1
5643,46,1,1
5644,19,1,1
5645,24,1,1
5646,90,1,1
5647,36,1,1
5648,33,1,1
5649,8,1,1
5650,2,1,1
5651,5,1,1
5652,10,1,1
5653,73,1,1
5654,28,1,1
5655,73,1,1
5656,47,1,1
5657,65,1,1
5658,67,1,1
5659,35,1,1
5660,56,1,1
5661,86,1,1
5662,58,1,1
5663,90,1,1
5664,91,1,1
5665,43,1,1
5666,69,1,1
5667,94,1,1
5668,13,1,1
5669,100,1,1
5670,22,1,1
5671,52,1,1
5672,55,1,1
5673,25,1,1
5674,71,1,1
5675,51,1,1
5676,86,1,1
5677,23,1,1
5678,6,1,1
5679,46,1,1
5680,1,1,1
5681,40,1,1
5682,97,1,1
5683,54,1,1
5684,53,1,1
5685,3,1,1
5686,21,1,1
5687,26,1,1
5688,62,1,1
5689,69,1,1
5690,2,1,1
5691,19,1,1
5692,35,1,1
5693,97,1,1
5694,29,1,1
5695,92,1,1
5696,86,1,1
5697,31,1,1
5698,77,1,1
5699,95,1,1
5700,62,1,1
5701,39,1,1
5702,99,1,1
5703,17,1,1
5704,9,1,1
5705,9,1,1
5706,61,1,1
5707,31,1,1
5708,54,1,1
5709,74,1,1
5710,7,1,1
5711,62,1,1
5712,86,1,1
5713,43,1,1
5714,48,1,1
5715,23,1,1
5716,44,1,1
5717,34,1,1
5718,38,1,1
5719,67,1,1
5720,72,1,1
5721,86,1,1
5722,8,1,1
5723,52,1,1
5724,1,1,1
5725,16,1,1
5726,21,1,1
5727,52,1,1
5728,19,1,1
5729,45,1,1
5730,3,1,1
5731,8,1,1
5732,56,1,1
5733,55,1,1
5734,36,1,1
5735,60,1,1
5736,76,1,1
5737,98,1,1
5738,23,1,1
5739,60,1,1
5740,1,1,1
5741,72,1,1
5742,18,1,1
5743,37,1,1
5744,86,1,1
5745,36,1,1
5746,74,1,1
5747,30,1,1
5748,54,1,1
5749,59,1,1
5750,24,1,1
5751,86,1,1
5752,45,1,1
5753,89,1,1
5754,84,1,1
5755,90,1,1
5756,18,1,1
5757,43,1,1
5758,7,1,1
5759,96,1,1
5760,42,1,1
5761,42,1,1
5762,68,1,1
5763,25,1,1
5764,61,1,1
5765,84,1,1
5766,63,1,1
5767,2,1,1
5768,37,1,1
5769,98,1,1
5770,90,1,1
5771,33,1,1
5772,95,1,1
5773,41,1,1
5774,63,1,1
5775,97,1,1
5776,5,1,1
5777,38,1,1
5778,92,1,1
5779,11,1,1
5780,91,1,1
5781,77,1,1
5782,7,1,1
5783,17,1,1
5784,63,1,1
5785,51,1,1
5786,81,1,1
5787,77,1,1
5788,14,1,1
5789,55,1,1
5790,49,1,1
5791,50,1,1
5792,15,1,1
5793,50,1,1
5794,17,1,1
5795,81,1,1
5796,53,1,1
5797,15,1,1
5798,24,1,1
5799,34,1,1
5800,76,1,1
5801,7,1,1
5802,41,1,1
5803,62,1,1
5804,37,1,1
5805,63,1,1
5806,54,1,1
5807,20,1,1
5808,97,1,1
5809,92,1,1
5810,16,1,1
5811,19,1,1
5812,11,1,1
5813,95,1,1
5814,47,1,1
5815,52,1,1
5816,63,1,1
5817,5,1,1
5818,98,1,1
5819,92,1,1
5820,18,1,1
5821,86,1,1
5822,40,1,1
5823,73,1,1
5824,96,1,1
5825,55,1,1
5826,42,1,1
5827,16,1,1
5828,65,1,1
5829,6,1,1
5830,85,1,1
5831,46,1,1
5832,7,1,1
5833,89,1,1
5834,69,1,1
5835,28,1,1
5836,41,1,1
5837,81,1,1
5838,73,1,1
5839,81,1,1
5840,45,1,1
5841,65,1,1
5842,73,1,1
5843,77,1,1
5844,96,1,1
5845,8,1,1
5846,6,1,1
5847,62,1,1
5848,93,1,1
5849,20,1,1
5850,5,1,1
5851,54,1,1
5852,60,1,1
5853,93,1,1
5854,32,1,1
5855,46,1,1
5856,99,1,1
5857,40,1,1
5858,36,1,1
5859,62,1,1
5860,88,1,1
5861,11,1,1
5862,21,1,1
5863,15,1,1
5864,45,1,1
5865,93,1,1
5866,37,1,1
5867,53,1,1
5868,70,1,1
5869,95,1,1
5870,49,1,1
5871,95,1,1
5872,73,1,1
5873,94,1,1
5874,100,1,1
5875,83,1,1
5876,18,1,1
5877,100,1,1
5878,14,1,1
5879,55,1,1
5880,15,1,1
5881,42,1,1
5882,62,1,1
5883,90,1,1
5884,59,1,1
5885,39,1,1
5886,3,1,1
5887,83,1,1
5888,65,1,1
5889,26,1,1
5890,77,1,1
5891,49,1,1
5892,52,1,1
5893,77,1,1
5894,53,1,1
5895,88,1,1
5896,80,1,1
5897,94,1,1
5898,69,1,1
5899,52,1,1
5900,63,1,1
5901,78,1,1
5902,35,1,1
5903,17,1,1
5904,22,1,1
5905,11,1,1
5906,54,1,1
5907,35,1,1
5908,11,1,1
5909,90,1,1
5910,91,1,1
5911,8,1,1
5912,28,1,1
5913,83,1,1
5914,2,1,1
5915,87,1,1
5916,75,1,1
5917,100,1,1
5918,40,1,1
5919,7,1,1
5920,78,1,1
5921,59,1,1
5922,65,1,1
5923,62,1,1
5924,54,1,1
5925,55,1,1
5926,55,1,1
5927,45,1,1
5928,61,1,1
5929,71,1,1
5930,85,1,1
5931,67,1,1
5932,34,1,1
5933,100,1,1
5934,10,1,1
5935,88,1,1
5936,20,1,1
5937,42,1,1
5938,36,1,1
5939,84,1,1
5940,68,1,1
5941,9,1,1
5942,42,1,1
5943,2,1,1
5944,66,1,1
5945,16,1,1
5946,25,1,1
5947,73,1,1
5948,26,1,1
5949,30,1,1
5950,63,1,1
5951,17,1,1
5952,17,1,1
5953,3,1,1
5954,59,1,1
5955,6,1,1
5956,17,1,1
