Query,ts,dport,count
yahoo,45,787,18
yahoo,45,787,18
yahoo,63,787,14
yahoo,93,787,7
yahoo,93,787,7
evo.qksrv.net,11,238,8
google,22,840,39
weather,21,808,12
american idol,18,223,2
american idol,41,223,6
american idol,41,223,6
american idol,41,223,6
american idol,42,223,3
google,48,840,21
google,48,840,21
ebay,16,395,17
ebay,16,395,17
ebay,16,395,17
www.ebay.com,19,31,6
www.ebay.com,19,31,6
www.ebay.com,19,31,6
www.ebay.com,19,31,6
www.ebay.com,19,31,6
www.ebay.com,19,31,6
yahoo,21,787,13
google,31,840,4
yahoo,75,787,3
-,84,642,14
target,71,79,1
lita,70,147,13
lita,70,147,13
lita,70,147,13
lita,70,147,13
lita,70,147,13
lita,70,147,13
lita,70,147,13
lita,70,147,13
lita,70,147,13
lita,70,147,13
lita,70,147,13
lita,70,147,13
lita,70,147,13
lita,71,147,56
lita,71,147,56
lita,71,147,56
lita,71,147,56
lita,71,147,56
lita,71,147,56
lita,71,147,56
lita,71,147,56
lita,71,147,56
lita,71,147,56
lita,71,147,56
lita,71,147,56
lita,71,147,56
lita,71,147,56
lita,71,147,56
lita,71,147,56
lita,71,147,56
lita,71,147,56
lita,71,147,56
lita,71,147,56
lita,71,147,56
lita,71,147,56
lita,71,147,56
lita,71,147,56
lita,71,147,56
lita,71,147,56
lita,71,147,56
lita,71,147,56
lita,71,147,56
lita,71,147,56
lita,71,147,56
lita,71,147,56
lita,71,147,56
lita,71,147,56
lita,71,147,56
lita,71,147,56
lita,71,147,56
lita,71,147,56
lita,71,147,56
lita,71,147,56
lita,71,147,56
lita,71,147,56
lita,71,147,56
lita,71,147,56
lita,71,147,56
lita,71,147,56
lita,71,147,56
lita,71,147,56
lita,71,147,56
lita,71,147,56
lita,71,147,56
lita,71,147,56
lita,71,147,56
lita,71,147,56
lita,71,147,56
lita,71,147,56
yahoo,42,787,5
yahoo,48,787,12
yahoo,67,787,17
yahoo,67,787,17
yahoo,67,787,17
google,44,840,45
google,91,840,14
www.google,91,179,3
ebay,83,395,11
ebay,83,395,11
-,17,642,25
-,17,642,25
mapquest,24,475,2
myspace,2,803,4
orbitz,50,625,1
google,17,840,28
weather,17,808,2
google,20,840,30
bank of america,54,466,1
myspace,19,803,7
myspace,35,803,1
myspace,67,803,9
myspace,83,803,4
myspace,90,803,7
myspace,90,803,7
myspace,91,803,1
ancestry.com,13,363,13
ancestry.com,13,363,13
ancestry.com,13,363,13
ancestry.com,13,363,13
ancestry.com,13,363,13
ancestry.com,13,363,13
ancestry.com,13,363,13
ancestry.com,13,363,13
ancestry.com,13,363,13
ancestry.com,13,363,13
ancestry.com,13,363,13
ancestry.com,13,363,13
ancestry.com,13,363,13
ancestry.com,19,363,1
ancestry.com,35,363,1
ancestry.com,37,363,1
ancestry.com,40,363,16
ancestry.com,40,363,16
ancestry.com,40,363,16
ancestry.com,40,363,16
ancestry.com,40,363,16
ancestry.com,40,363,16
ancestry.com,40,363,16
ancestry.com,40,363,16
ancestry.com,40,363,16
ancestry.com,40,363,16
ancestry.com,40,363,16
ancestry.com,40,363,16
ancestry.com,40,363,16
ancestry.com,40,363,16
ancestry.com,40,363,16
ancestry.com,40,363,16
-,61,642,17
ancestry.com,62,363,9
ancestry.com,62,363,9
ancestry.com,62,363,9
ancestry.com,62,363,9
ancestry.com,62,363,9
ancestry.com,62,363,9
ancestry.com,62,363,9
ancestry.com,62,363,9
ancestry.com,62,363,9
www.google.com,42,244,9
www.google.com,44,244,8
www.google.com,46,244,4
google,24,840,25
pogo,11,150,2
pogo,46,150,2
pogo,47,150,4
pogo,70,150,1
pogo,89,150,2
pogo,92,150,2
goggle,22,161,2
goggle,22,161,2
yahoo.com,22,190,11
-,62,642,21
-,91,642,27
-,91,642,27
-,91,642,27
ebay.com,41,1000,2
weather,21,808,12
www.hotmail.com,24,884,4
www.hotmail.com,24,884,4
www.hotmail.com,24,884,4
www.hotmail.com,24,884,4
hotmail.com,72,894,3
www.hotmail.com,72,884,1
google,14,840,15
bankofamerica,48,305,2
-,22,642,18
-,71,642,23
mapquest,67,475,9
myspace.com,3,371,3
myspace.com,3,371,3
-,4,642,4
internet,95,775,2
southwest airlines,13,24,2
-,19,642,16
yahoo,20,787,23
yahoo,20,787,23
yahoo,21,787,13
yahoo,21,787,13
yahoo,21,787,13
mapquest,63,475,11
m,20,255,1
yahoo.com,80,190,2
-,24,642,14
ebay,23,395,13
ebay,23,395,13
hotmail.com,48,894,1
http,17,832,5
ebay,19,395,12
google.com,79,621,1
eva longoria,11,124,1
www.yahoo.com,18,16,6
mapquest,15,475,5
http,99,832,1
yahoo.com,20,190,13
-,25,642,24
-,25,642,24
-,25,642,24
yahoo.com,43,190,7
-,72,642,22
-,72,642,22
-,72,642,22
-,72,642,22
yahoo.com,74,190,7
yahoo.com,94,190,7
ebay,16,395,17
google.com,23,621,8
ebay.com,14,1000,1
mapquest,10,475,6
google,33,840,6
-,23,642,13
prom dresses,19,137,2
prom dresses,39,137,25
prom dresses,39,137,25
prom dresses,39,137,25
prom dresses,39,137,25
prom dresses,39,137,25
prom dresses,39,137,25
prom dresses,39,137,25
prom dresses,39,137,25
prom dresses,39,137,25
prom dresses,39,137,25
prom dresses,39,137,25
prom dresses,39,137,25
prom dresses,39,137,25
prom dresses,39,137,25
prom dresses,39,137,25
prom dresses,39,137,25
prom dresses,39,137,25
prom dresses,39,137,25
prom dresses,39,137,25
prom dresses,39,137,25
prom dresses,39,137,25
prom dresses,39,137,25
prom dresses,39,137,25
prom dresses,39,137,25
prom dresses,39,137,25
prom dresses,40,137,8
prom dresses,40,137,8
prom dresses,40,137,8
prom dresses,40,137,8
prom dresses,40,137,8
prom dresses,40,137,8
prom dresses,40,137,8
prom dresses,40,137,8
horoscopes,57,970,2
google,64,840,28
google,64,840,28
google,64,840,28
google,64,840,28
google,64,840,28
yahoo.com,16,190,15
yahoo.com,16,190,15
yahoo.com,16,190,15
yahoo.com,16,190,15
yahoo.com,22,190,11
yahoo.com,22,190,11
yahoo,43,787,18
google,84,840,31
google,96,840,20
google,96,840,20
ebay,96,395,6
google.com,16,621,7
-,38,642,19
msn,11,382,5
msn,26,382,2
msn,35,382,2
msn,47,382,4
msn,60,382,2
msn,63,382,2
msn,65,382,1
msn,69,382,1
msn,76,382,2
myspace.com,76,371,5
yahoo.com,76,190,1
internet,76,775,4
msn,77,382,1
msn,81,382,2
msn,86,382,6
myspace.com,87,371,8
msn,92,382,2
msn,96,382,2
mapquest.com,43,451,2
google,21,840,22
www.google,17,179,1
www.google,43,179,5
evo.qksrv.net,15,238,4
ebay,38,395,6
ebay,40,395,9
ebay,63,395,9
ebay,65,395,2
american idol,40,223,2
google,22,840,39
google,22,840,39
google,24,840,25
google,44,840,45
google,47,840,22
google,47,840,22
google,57,840,8
google,57,840,8
google,57,840,8
google,67,840,32
google,70,840,14
familywatchdog.us,25,496,6
familywatchdog.us,25,496,6
familywatchdog.us,76,496,3
familywatchdog.us,76,496,3
familywatchdog.us,76,496,3
familywatchdog.us,94,496,4
familywatchdog.us,94,496,4
familywatchdog.us,94,496,4
familywatchdog.us,94,496,4
familywatchdog.us,95,496,1
-,24,642,14
google,90,840,26
ebay,100,395,4
ebay,100,395,4
map quest,13,442,5
map quest,13,442,5
ebay.com,7,1000,1
ebay.com,22,1000,5
ebay.com,31,1000,2
ebay.com,55,1000,1
ebay.com,78,1000,1
.com,25,746,2
yahoo,8,787,4
evo.qksrv.net,23,238,5
horoscopes,23,970,5
horoscopes,23,970,5
horoscopes,23,970,5
horoscopes,23,970,5
yahoo,60,787,10
evo.qksrv.net,8,238,5
evo.qksrv.net,22,238,7
-,19,642,16
eva longoria,13,124,4
eva longoria,13,124,4
myspace,6,803,2
myspace,6,803,2
myspace,22,803,5
myspace,22,803,5
myspace,23,803,9
myspace,24,803,5
myspace,24,803,5
myspace,24,803,5
myspace,24,803,5
myspace,41,803,2
myspace,42,803,5
myspace,55,803,1
myspace,83,803,4
myspace,83,803,4
myspace,90,803,7
myspace,92,803,6
myspace,92,803,6
myspace,92,803,6
myspace,92,803,6
fidelity.com,18,554,1
www.yahoo.com,17,16,5
www.yahoo.com,35,16,6
www.yahoo.com,35,16,6
www.yahoo.com,45,16,2
www.yahoo.com,69,16,3
mapquest,16,475,5
orbitz,21,625,3
orbitz,21,625,3
walmart,18,513,2
walmart,18,513,2
mapquest.com,20,451,2
orbitz,43,625,1
ebay.com,46,1000,3
www.myspace.com,48,365,3
www.myspace.com,50,365,1
-,11,642,19
google,21,840,22
google.com,21,621,9
google.com,21,621,9
ask jeeves,25,836,1
google,26,840,10
mapquest,22,475,11
mapquest,70,475,7
-,22,642,18
internet,20,775,5
internet,67,775,1
internet,69,775,4
internet,69,775,4
internet,69,775,4
google.com,91,621,8
google.com,91,621,8
free porn,9,916,2
free porn,9,916,2
map quest,23,442,5
map quest,23,442,5
free porn,33,916,4
free porn,33,916,4
free porn,40,916,5
free porn,40,916,5
free porn,40,916,5
free porn,41,916,3
free porn,41,916,3
free porn,41,916,3
free porn,60,916,6
free porn,60,916,6
free porn,60,916,6
free porn,60,916,6
free porn,64,916,2
free porn,64,916,2
free porn,65,916,1
free porn,83,916,4
free porn,83,916,4
free porn,83,916,4
free porn,83,916,4
map quest,84,442,4
yellow pages,14,185,2
google.com,24,621,8
orbitz,42,625,1
dictionary,58,488,2
home depot,85,354,2
www.myspace.com,20,365,1
internet,21,775,7
http,22,832,3
http,44,832,3
yahoo,22,787,14
yahoo,22,787,14
yahoo,22,787,14
sex,11,35,3
sex,11,35,3
www.google.com,10,244,6
www.google.com,10,244,6
www.google.com,10,244,6
www.google.com,10,244,6
-,46,642,16
ebay,36,395,9
-,41,642,21
my space.com,17,718,6
maps,40,404,3
maps,40,404,3
yahoo,41,787,15
dictionary,24,488,1
myspace.com,76,371,5
home depot,17,354,2
home depot,17,354,2
yahoo,12,787,5
yahoo,15,787,15
yahoo,15,787,15
expedia,15,902,1
google,15,840,20
google,15,840,20
google,15,840,20
google,15,840,20
google,15,840,20
mapquest,58,475,4
mapquest,59,475,7
mapquest,59,475,7
yahoo,59,787,2
yahoo,62,787,11
yahoo,63,787,14
yahoo,63,787,14
yahoo,63,787,14
bank of america,21,466,3
bank of america,22,466,1
southwest.com,92,945,1
dictionary,57,488,2
google,60,840,10
google,60,840,10
google,73,840,21
google.com,83,621,12
map quest,94,442,3
internet,19,775,2
myspace,90,803,7
google.com,2,621,3
mapquest,10,475,6
mapquest,23,475,16
www.google.com,58,244,5
www.google.com,58,244,5
www.google.com,58,244,5
horoscope,19,77,1
horoscope,44,77,2
runescape,90,568,5
runescape,90,568,5
runescape,90,568,5
runescape,90,568,5
runescape,90,568,5
yahoo games,8,327,1
yahoo,62,787,11
yahoo,62,787,11
google,16,840,34
google,17,840,28
google,46,840,47
yahoo.com,46,190,11
google,73,840,21
google,73,840,21
yahoo,11,787,7
yahoo,11,787,7
yahoo,11,787,7
yahoo,11,787,7
yahoo,15,787,15
yahoo,15,787,15
yahoo,15,787,15
google,94,840,20
google,94,840,20
-,13,642,12
myspace.com,24,371,9
map quest,10,442,1
yahoo,15,787,15
yahoo,38,787,12
google.com,19,621,7
google.com,19,621,7
bank of america,2,466,1
evo.qksrv.net,1,238,4
evo.qksrv.net,1,238,4
evo.qksrv.net,1,238,4
.com,100,746,1
google,70,840,14
google,92,840,14
walmart,67,513,4
walmart,68,513,3
craigslist,6,449,1
craigslist,7,449,2
craigslist,7,449,2
craigslist,8,449,2
craigslist,8,449,2
craigslist,16,449,1
craigslist,29,449,1
craigslist,32,449,3
craigslist,32,449,3
craigslist,32,449,3
craigslist,33,449,1
craigslist,42,449,3
craigslist,43,449,1
craigslist,44,449,2
craigslist,44,449,2
craigslist,46,449,2
craigslist,54,449,1
craigslist,78,449,2
craigslist,78,449,2
craigslist,91,449,3
craigslist,93,449,2
craigslist,93,449,2
craigslist,94,449,7
ebay,18,395,16
ebay,22,395,17
home depot,33,354,2
ebay,85,395,14
ebay.com,20,1000,2
-,65,642,110
-,11,642,19
msn.com,40,679,2
msn.com,40,679,2
dictionary,22,488,2
google,87,840,21
google,87,840,21
ebay,45,395,10
ebay,45,395,10
hotmail.com,23,894,1
-,98,642,9
ebay.com,39,1000,6
ebay.com,40,1000,3
m,80,255,1
google,16,840,34
google,16,840,34
walmart,41,513,1
ebay,41,395,6
ebay,44,395,14
target,66,79,1
walmart,67,513,4
target,67,79,2
target,67,79,2
walmart,67,513,4
google,67,840,32
google,67,840,32
google.com,12,621,2
google.com,14,621,2
google.com,16,621,7
google.com,65,621,12
google.com,65,621,12
weather,20,808,3
google,92,840,14
google,92,840,14
google,44,840,45
google,44,840,45
google,60,840,10
www.myspace.com,22,365,5
ebay,21,395,9
ebay,70,395,21
ebay,70,395,21
ebay,86,395,5
ebay,95,395,17
amazon.com,45,571,1
amazon.com,47,571,4
amazon.com,97,571,5
amazon.com,97,571,5
amazon.com,97,571,5
amazon.com,97,571,5
amazon.com,97,571,5
google.com,38,621,6
google.com,38,621,6
google.com,95,621,5
google.com,95,621,5
google.com,95,621,5
google.com,95,621,5
pogo,17,150,4
pogo,38,150,1
pogo,40,150,5
pogo,40,150,5
pogo,51,150,1
pogo,65,150,1
myspace.com,52,371,1
myspace.com,68,371,6
myspace layouts,74,609,1
www.google.com,16,244,1
internet,85,775,4
m,22,255,2
yahoo,38,787,12
internet,72,775,1
google.com,98,621,6
-,70,642,23
porn,70,233,5
porn,70,233,5
porn,70,233,5
weather,10,808,6
http,21,832,2
http,81,832,3
google.com,19,621,7
google.com,19,621,7
google.com,83,621,12
paintball,19,340,7
paintball,19,340,7
paintball,19,340,7
paintball,19,340,7
paintball,19,340,7
paintball,19,340,7
paintball,19,340,7
paintball,20,340,15
paintball,20,340,15
paintball,20,340,15
paintball,20,340,15
paintball,20,340,15
paintball,20,340,15
paintball,20,340,15
paintball,20,340,15
paintball,20,340,15
paintball,20,340,15
paintball,20,340,15
paintball,20,340,15
paintball,20,340,15
paintball,20,340,15
paintball,20,340,15
paintball,70,340,4
paintball,70,340,4
paintball,70,340,4
paintball,70,340,4
yahoo,15,787,15
mapquest,14,475,5
google,18,840,23
orbitz,88,625,1
internet,21,775,7
horoscope,22,77,9
horoscope,22,77,9
-,7,642,6
internet,36,775,5
ebay.com,79,1000,1
ebay,84,395,11
www.ebay.com,84,31,3
www.ebay.com,84,31,3
www.ebay.com,84,31,3
teen boys,16,557,1
teen boys,44,557,2
teen boys,44,557,2
teen boys,61,557,7
teen boys,61,557,7
teen boys,61,557,7
teen boys,61,557,7
teen boys,61,557,7
teen boys,61,557,7
teen boys,61,557,7
walmart,27,513,1
ebay,17,395,13
yahoo,37,787,6
yahoo,38,787,12
-,15,642,12
http,93,832,4
http,93,832,4
http,93,832,4
-,73,642,11
www.myspace.com,24,365,4
ebay.com,11,1000,7
pogo.com,17,467,2
pogo.com,17,467,2
yahoo.com,23,190,9
yahoo.com,37,190,4
ebay.com,68,1000,2
ebay.com,68,1000,2
pogo.com,70,467,2
pogo.com,70,467,2
yahoo mail,2,793,1
yahoo mail,16,793,4
yahoo mail,19,793,3
yahoo mail,32,793,1
yahoo mail,45,793,3
yahoo mail,55,793,1
yahoo mail,65,793,3
yahoo mail,68,793,3
yahoo mail,87,793,1
walmart,49,513,2
mapquest,47,475,5
-,92,642,34
horoscopes,22,970,3
google.com,16,621,7
yahoo.com,72,190,3
-,60,642,10
myspace,2,803,4
myspace,2,803,4
-,48,642,9
google,25,840,29
map quest,25,442,1
-,23,642,13
google,85,840,33
google,86,840,13
google,93,840,22
google,93,840,22
google,93,840,22
yahoo,17,787,7
-,71,642,23
mapquest,65,475,9
yahoo,20,787,23
yahoo,20,787,23
yahoo,20,787,23
yahoo,20,787,23
yahoo,20,787,23
yahoo.com,20,190,13
yahoo.com,67,190,5
yahoo.com,68,190,15
yahoo.com,68,190,15
-,20,642,18
www.yahoo.com,94,16,4
www.yahoo.com,23,16,3
www.yahoo.com,23,16,3
google,41,840,32
expedia,47,902,2
expedia,47,902,2
mapquest,81,475,4
mapquest,81,475,4
yahoo,100,787,2
google.com,9,621,1
map quest,44,442,2
weather,22,808,15
google,9,840,5
yahoo games,48,327,1
map quest,79,442,2
map quest,79,442,2
-,87,642,19
-,22,642,18
google.com,16,621,7
-,18,642,27
paintball,21,340,11
paintball,21,340,11
paintball,21,340,11
google,29,840,2
google,62,840,12
-,10,642,9
-,18,642,27
yahoo,22,787,14
mapquest,9,475,5
walmart,83,513,1
www.google.com,24,244,3
-,38,642,19
-,38,642,19
-,38,642,19
-,38,642,19
-,38,642,19
msn,15,382,2
www.google,41,179,1
maps,42,404,2
google,20,840,30
google,20,840,30
google,20,840,30
google,20,840,30
google,20,840,30
google,21,840,22
google,21,840,22
google,21,840,22
walmart,56,513,3
walmart,57,513,2
-,46,642,16
google,63,840,29
google,63,840,29
myspace.com,64,371,4
paris hilton,24,669,3
paris hilton,24,669,3
paris hilton,24,669,3
www.google.com,15,244,1
orbitz,36,625,2
google,81,840,14
google,81,840,14
yahoo,22,787,14
mapquest,22,475,11
yahoo,82,787,7
yahoo,87,787,9
yahoo,91,787,6
google,1,840,14
google,16,840,34
google,17,840,28
google,17,840,28
google,24,840,25
google,25,840,29
google,39,840,10
google,45,840,34
-,9,642,2
yahoo,21,787,13
hotmail,21,760,10
yahoo,72,787,7
hotmail,72,760,1
yahoo,93,787,7
home depot,14,354,1
yahoo,47,787,15
yahoo,20,787,23
ask jeeves,20,836,3
ask jeeves,20,836,3
www.google.com,11,244,1
mapquest,62,475,7
mapquest,62,475,7
-,49,642,10
muscle,43,464,34
muscle,43,464,34
muscle,43,464,34
muscle,43,464,34
muscle,43,464,34
muscle,43,464,34
muscle,43,464,34
muscle,43,464,34
muscle,43,464,34
muscle,43,464,34
muscle,43,464,34
muscle,43,464,34
muscle,43,464,34
muscle,43,464,34
muscle,43,464,34
muscle,43,464,34
muscle,43,464,34
muscle,43,464,34
muscle,43,464,34
muscle,43,464,34
muscle,43,464,34
muscle,43,464,34
muscle,43,464,34
muscle,43,464,34
muscle,43,464,34
muscle,43,464,34
muscle,43,464,34
muscle,43,464,34
muscle,43,464,34
muscle,43,464,34
muscle,43,464,34
muscle,43,464,34
muscle,43,464,34
muscle,43,464,34
muscle,44,464,16
muscle,44,464,16
muscle,44,464,16
muscle,44,464,16
muscle,44,464,16
muscle,44,464,16
muscle,44,464,16
muscle,44,464,16
muscle,44,464,16
muscle,44,464,16
muscle,44,464,16
muscle,44,464,16
muscle,44,464,16
muscle,44,464,16
muscle,44,464,16
muscle,44,464,16
-,96,642,16
-,14,642,21
google,50,840,11
google,83,840,24
google,88,840,19
msn,48,382,10
msn,48,382,10
msn,48,382,10
msn,48,382,10
yahoo.com,97,190,4
yahoo.com,98,190,2
google,50,840,11
google,50,840,11
google,50,840,11
google,50,840,11
-,67,642,17
-,68,642,24
-,68,642,24
-,68,642,24
-,21,642,26
horoscopes,17,970,1
bank of america,9,466,3
bank of america,10,466,1
hotmail.com,21,894,1
ebay,22,395,17
american idol,36,223,1
-,2,642,5
dictionary,60,488,4
dictionary,60,488,4
google,72,840,15
ebay,24,395,4
ebay,55,395,3
ebay,69,395,8
ebay,73,395,6
ebay,87,395,13
ebay,88,395,11
ebay,89,395,13
ebay,91,395,12
ebay,97,395,6
google,22,840,39
-,25,642,24
american idol,12,223,12
american idol,12,223,12
american idol,12,223,12
american idol,12,223,12
american idol,12,223,12
american idol,12,223,12
american idol,12,223,12
american idol,12,223,12
american idol,12,223,12
american idol,12,223,12
internet,13,775,4
ebay,32,395,2
yahoo.com,95,190,8
ebay.com,22,1000,5
google,89,840,16
google,16,840,34
bankofamerica,24,305,1
yahoo,28,787,7
mapquest,86,475,12
expedia,21,902,1
ebay,89,395,13
southwest airlines,20,24,1
-,17,642,25
dictionary,71,488,1
google,72,840,15
dictionary,84,488,1
dictionary,85,488,1
www.google.com,20,244,4
www.google.com,20,244,4
www.google.com,20,244,4
mapquest,13,475,4
yahoo.com,90,190,8
-,18,642,27
www.ebay.com,21,31,2
google,25,840,29
google,25,840,29
google,25,840,29
mapquest,89,475,6
mapquest,20,475,7
yahoo,20,787,23
yahoo,20,787,23
southwest airlines,92,24,1
southwest airlines,94,24,4
southwest airlines,94,24,4
orbitz,14,625,1
ebay.com,16,1000,4
ebay.com,16,1000,4
ebay.com,16,1000,4
ebay.com,17,1000,6
ebay.com,17,1000,6
-,56,642,4
yahoo.com,20,190,13
amazon.com,12,571,1
msn,21,382,4
msn,21,382,4
msn,21,382,4
msn,21,382,4
google,14,840,15
weather,23,808,3
games.myspace.com,47,800,7
games.myspace.com,47,800,7
games.myspace.com,47,800,7
.com,84,746,3
.com,85,746,4
ebay,34,395,6
ebay,56,395,2
my space,14,120,1
google.com,20,621,30
google.com,20,621,30
google.com,20,621,30
google.com,20,621,30
google.com,20,621,30
my space.com,86,718,2
my space.com,86,718,2
myspace,86,803,2
myspace,86,803,2
myspace.com,86,371,7
myspace.com,87,371,8
myspace.com,89,371,3
yahoo.com,92,190,8
internet,16,775,8
internet,16,775,8
internet,16,775,8
internet,16,775,8
internet,18,775,8
internet,18,775,8
internet,21,775,7
internet,38,775,3
internet,42,775,4
internet,59,775,3
internet,63,775,3
horoscopes,91,970,2
-,20,642,18
american idol,42,223,3
american idol,42,223,3
-,14,642,21
weather,33,808,3
-,51,642,1
familywatchdog.us,21,496,16
familywatchdog.us,21,496,16
familywatchdog.us,21,496,16
familywatchdog.us,21,496,16
familywatchdog.us,21,496,16
-,24,642,14
games.myspace.com,24,800,7
games.myspace.com,24,800,7
games.myspace.com,24,800,7
games.myspace.com,24,800,7
games.myspace.com,26,800,8
games.myspace.com,26,800,8
games.myspace.com,32,800,2
games.myspace.com,32,800,2
games.myspace.com,41,800,21
games.myspace.com,42,800,15
games.myspace.com,42,800,15
games.myspace.com,45,800,12
games.myspace.com,64,800,13
fidelity.com,11,554,2
fidelity.com,12,554,1
fidelity.com,14,554,2
fidelity.com,14,554,2
fidelity.com,34,554,1
fidelity.com,35,554,1
fidelity.com,41,554,2
fidelity.com,58,554,1
fidelity.com,61,554,1
fidelity.com,62,554,2
fidelity.com,63,554,1
fidelity.com,85,554,2
-,20,642,18
myspace.com,71,371,9
yahoo,22,787,14
southwest airlines,82,24,1
pogo,18,150,3
pogo,18,150,3
pogo,39,150,1
pogo,40,150,5
pogo,54,150,1
mapquest,58,475,4
.com,65,746,1
mapquest,83,475,13
mapquest,83,475,13
mapquest,83,475,13
mapquest,83,475,13
mapquest,83,475,13
yahoo,94,787,6
msn,22,382,6
msn,22,382,6
yahoo,44,787,16
walmart,62,513,4
mapquest,64,475,7
-,24,642,14
-,64,642,18
m,21,255,3
-,90,642,11
ebay,97,395,6
ebay,97,395,6
ebay,22,395,17
-,4,642,4
yahoo,47,787,15
yahoo,47,787,15
msn.com,64,679,1
google.com,78,621,1
-,22,642,18
-,22,642,18
google,2,840,11
google,44,840,45
google,45,840,34
google,68,840,28
google,69,840,20
yahoo,73,787,5
google,16,840,34
google,16,840,34
google,16,840,34
google,16,840,34
google,19,840,28
google,19,840,28
google,19,840,28
google,19,840,28
google.com,37,621,4
google.com,68,621,14
bank of america,14,466,2
bank of america,61,466,3
bank of america,61,466,3
bank of america,61,466,3
eva longoria,23,124,1
eva longoria,24,124,9
eva longoria,24,124,9
eva longoria,24,124,9
eva longoria,24,124,9
eva longoria,24,124,9
eva longoria,24,124,9
eva longoria,24,124,9
eva longoria,24,124,9
eva longoria,24,124,9
irs,61,417,1
google,19,840,28
fidelity.com,4,554,5
fidelity.com,4,554,5
-,68,642,24
-,73,642,11
yahoo,67,787,17
-,16,642,8
target,62,79,2
myspace.com,24,371,9
google.com,17,621,7
google.com,64,621,4
google.com,64,621,4
google.com,64,621,4
google.com,64,621,4
www.google.com,64,244,2
bankofamerica,13,305,2
bankofamerica,13,305,2
american idol,21,223,4
-,18,642,27
internet,21,775,7
-,19,642,16
ebay,22,395,17
yahoo.com,20,190,13
yahoo.com,20,190,13
bankofamerica,25,305,1
bankofamerica,73,305,1
yahoo.com,90,190,8
yahoo.com,90,190,8
-,18,642,27
-,91,642,27
yellow pages,12,185,1
-,2,642,5
porn,2,233,1
msn.com,93,679,2
-,47,642,17
-,97,642,14
-,97,642,14
my space,1,120,3
my space,12,120,1
my space,21,120,1
my space,24,120,2
my space,35,120,2
my space,42,120,1
