Query,QueryT,QueryTime,Count
mapquest,mapquest66,66,8
mapquest,mapquest73,73,1
google,google283,283,49
google,google284,284,39
mapquest,mapquest592,592,7
mapquest,mapquest1413,1413,4
mapquest,mapquest680,680,3
-,-1954,1954,191
-,-2006,2006,231
-,-2184,2184,312
mapquest,mapquest280,280,6
google,google377,377,21
yahoo,yahoo469,469,5
google,google469,469,23
yahoo,yahoo521,521,14
yahoo,yahoo927,927,2
-,-1975,1975,38
-,-11,11,19
-,-1096,1096,19
-,-515,515,7
-,-1031,1031,6
google,google1608,1608,21
yahoo.com,yahoo.com1609,1609,3
yahoo.com,yahoo.com1678,1678,5
google,google12,12,10
google,google13,13,22
yahoo,yahoo15,15,15
ebay,ebay15,15,9
google,google17,17,28
yahoo,yahoo45,45,18
yahoo,yahoo119,119,7
google,google120,120,16
yahoo,yahoo142,142,24
google,google161,161,25
yahoo,yahoo212,212,6
google,google213,213,36
yahoo,yahoo214,214,17
yahoo,yahoo230,230,10
yahoo,yahoo306,306,10
yahoo,yahoo325,325,13
yahoo,yahoo448,448,17
ebay,ebay448,448,7
google,google493,493,18
yahoo,yahoo517,517,10
yahoo,yahoo693,693,26
yahoo,yahoo813,813,13
-,-183,183,30
mapquest,mapquest403,403,7
mapquest,mapquest417,417,10
mapquest,mapquest694,694,6
mapquest,mapquest715,715,13
google,google111,111,17
google.com,google.com20,20,30
-,-2178,2178,351
myspace.com,myspace.com539,539,4
-,-2099,2099,268
-,-38,38,19
-,-782,782,21
-,-1095,1095,20
-,-1139,1139,10
-,-1288,1288,14
-,-314,314,7
-,-1940,1940,210
-,-1984,1984,261
-,-2027,2027,132
-,-1965,1965,284
yahoo,yahoo405,405,14
google.com,google.com1965,1965,10
-,-2138,2138,180
google.com,google.com741,741,4
yahoo.com,yahoo.com1,1,4
-,-143,143,15
myspace.com,myspace.com619,619,6
myspace.com,myspace.com1819,1819,8
google,google16,16,34
ebay,ebay415,415,1
-,-673,673,8
-,-498,498,18
google,google664,664,24
-,-157,157,12
-,-215,215,16
-,-290,290,5
google,google614,614,12
google,google1959,1959,11
www.google.com,www.google.com1960,1960,16
myspace.com,myspace.com1462,1462,5
-,-1921,1921,124
yahoo.com,yahoo.com1970,1970,10
-,-316,316,3
yahoo,yahoo522,522,17
yahoo,yahoo1080,1080,9
yahoo,yahoo1221,1221,5
ebay,ebay550,550,7
ebay,ebay583,583,1
ebay,ebay621,621,13
ebay,ebay689,689,6
ebay,ebay1965,1965,9
-,-276,276,14
yahoo.com,yahoo.com1044,1044,6
-,-2020,2020,59
google,google378,378,44
-,-1884,1884,201
google,google1833,1833,8
google,google1836,1836,16
-,-1874,1874,107
-,-1891,1891,243
-,-1941,1941,229
-,-1959,1959,240
-,-1963,1963,277
-,-2011,2011,269
-,-2025,2025,130
yahoo,yahoo2050,2050,3
-,-2057,2057,515
-,-2071,2071,83
-,-2105,2105,257
-,-2146,2146,290
-,-2169,2169,183
yahoo.com,yahoo.com206,206,12
yahoo.com,yahoo.com226,226,6
yahoo.com,yahoo.com563,563,3
yahoo.com,yahoo.com2170,2170,6
ebay,ebay1545,1545,5
ebay,ebay1546,1546,3
ebay,ebay1547,1547,6
ebay,ebay1571,1571,5
google,google34,34,11
google,google178,178,19
google,google394,394,20
google,google406,406,34
google,google562,562,8
-,-647,647,14
google,google815,815,34
google,google820,820,1
google,google1031,1031,12
google,google1121,1121,20
google,google1130,1130,14
google,google1131,1131,24
google,google1153,1153,16
google.com,google.com1153,1153,5
mapquest,mapquest1241,1241,4
google,google1456,1456,23
google,google1620,1620,22
google,google2157,2157,18
yahoo,yahoo696,696,12
google,google1968,1968,14
google,google2133,2133,19
mapquest,mapquest467,467,4
-,-1032,1032,10
ebay,ebay1137,1137,5
yahoo,yahoo1137,1137,7
ebay,ebay1192,1192,12
ebay,ebay1330,1330,1
yahoo,yahoo1449,1449,8
yahoo,yahoo1764,1764,8
-,-21,21,26
-,-442,442,11
-,-729,729,11
-,-659,659,22
-,-2036,2036,410
-,-25,25,24
-,-2040,2040,273
-,-45,45,21
google,google45,45,34
ebay,ebay1645,1645,7
www.google.com,www.google.com476,476,9
-,-812,812,34
mapquest,mapquest853,853,3
mapquest,mapquest1380,1380,3
yahoo.com,yahoo.com217,217,6
-,-616,616,23
-,-1908,1908,190
google.com,google.com325,325,2
ebay,ebay1099,1099,16
yahoo,yahoo1005,1005,6
-,-1916,1916,308
-,-2005,2005,231
-,-2017,2017,144
myspace.com,myspace.com143,143,7
myspace.com,myspace.com167,167,6
yahoo,yahoo1271,1271,14
-,-1947,1947,64
ebay,ebay1462,1462,7
ebay,ebay1487,1487,11
-,-1955,1955,229
-,-1980,1980,191
-,-1991,1991,378
-,-2111,2111,340
mapquest,mapquest2112,2112,8
google.com,google.com422,422,8
-,-2065,2065,216
-,-2153,2153,346
google,google323,323,11
google,google1787,1787,37
yahoo,yahoo2180,2180,12
-,-883,883,8
-,-1121,1121,6
-,-1147,1147,14
-,-2125,2125,240
-,-24,24,14
-,-263,263,17
ebay,ebay1193,1193,2
google,google1193,1193,29
ebay,ebay1032,1032,5
-,-129,129,19
google,google163,163,31
google,google281,281,27
-,-377,377,18
-,-426,426,22
google,google619,619,33
-,-641,641,47
-,-645,645,24
-,-689,689,20
-,-791,791,11
google,google814,814,43
-,-1075,1075,4
-,-1078,1078,28
-,-1102,1102,7
-,-1141,1141,11
-,-1145,1145,9
-,-1235,1235,13
google.com,google.com1235,1235,4
-,-1241,1241,8
-,-1267,1267,9
-,-1290,1290,14
google,google1290,1290,11
-,-1363,1363,10
google,google1364,1364,15
-,-1386,1386,16
google,google1532,1532,29
ebay,ebay1817,1817,6
-,-92,92,34
yahoo.com,yahoo.com163,163,16
yahoo.com,yahoo.com834,834,2
myspace.com,myspace.com1578,1578,5
yahoo,yahoo1624,1624,13
yahoo,yahoo1629,1629,11
mapquest,mapquest1790,1790,3
myspace,myspace1915,1915,2
yahoo,yahoo1963,1963,16
yahoo,yahoo2109,2109,14
-,-288,288,8
-,-1981,1981,183
-,-2004,2004,217
-,-2028,2028,219
-,-2043,2043,93
-,-2088,2088,354
-,-256,256,11
-,-664,664,161
-,-709,709,15
yahoo,yahoo712,712,7
-,-767,767,9
-,-867,867,3
-,-910,910,12
-,-937,937,7
-,-1068,1068,9
www.google.com,www.google.com1428,1428,5
google,google252,252,21
mapquest,mapquest355,355,4
mapquest,mapquest420,420,15
mapquest,mapquest503,503,5
google,google503,503,29
google,google518,518,24
google,google538,538,15
google,google615,615,15
google,google685,685,26
google,google1095,1095,11
google,google1124,1124,12
google,google1129,1129,16
mapquest,mapquest1415,1415,3
google,google322,322,21
google,google445,445,30
myspace,myspace498,498,17
myspace,myspace1009,1009,4
myspace,myspace1103,1103,10
yahoo.com,yahoo.com1847,1847,7
yahoo,yahoo1777,1777,8
yahoo.com,yahoo.com570,570,8
yahoo,yahoo20,20,23
yahoo.com,yahoo.com107,107,5
yahoo.com,yahoo.com140,140,5
yahoo.com,yahoo.com154,154,6
yahoo.com,yahoo.com166,166,10
yahoo.com,yahoo.com183,183,6
yahoo,yahoo188,188,9
yahoo.com,yahoo.com201,201,7
yahoo,yahoo201,201,8
google,google1294,1294,19
-,-2052,2052,230
-,-43,43,34
-,-311,311,18
-,-315,315,7
myspace.com,myspace.com526,526,20
-,-1026,1026,33
myspace.com,myspace.com2156,2156,7
mapquest,mapquest443,443,4
ebay,ebay618,618,9
mapquest,mapquest1119,1119,2
mapquest,mapquest1120,1120,9
-,-2097,2097,158
-,-2062,2062,374
google.com,google.com374,374,7
ebay,ebay743,743,9
yahoo.com,yahoo.com86,86,7
myspace.com,myspace.com86,86,7
myspace.com,myspace.com88,88,3
google,google93,93,22
myspace.com,myspace.com93,93,4
myspace.com,myspace.com305,305,21
-,-2051,2051,205
google,google10,10,15
-,-925,925,8
mapquest,mapquest1578,1578,13
yahoo.com,yahoo.com1209,1209,7
ebay,ebay159,159,10
ebay,ebay184,184,8
google,google229,229,23
ebay,ebay233,233,7
ebay,ebay237,237,16
ebay,ebay251,251,10
google,google253,253,27
ebay,ebay309,309,10
mapquest,mapquest370,370,13
google,google602,602,15
ebay,ebay635,635,7
ebay,ebay649,649,7
ebay,ebay650,650,4
google,google710,710,13
-,-553,553,18
myspace,myspace98,98,6
myspace,myspace111,111,2
myspace,myspace117,117,10
myspace,myspace118,118,8
myspace,myspace121,121,7
myspace,myspace122,122,5
myspace,myspace139,139,8
myspace,myspace146,146,4
myspace,myspace163,163,34
myspace,myspace167,167,8
mapquest,mapquest239,239,3
myspace,myspace240,240,6
myspace.com,myspace.com285,285,8
myspace,myspace530,530,2
myspace,myspace606,606,1
myspace.com,myspace.com672,672,10
myspace.com,myspace.com886,886,6
myspace.com,myspace.com1029,1029,7
-,-1222,1222,26
myspace.com,myspace.com2014,2014,11
-,-1262,1262,13
mapquest,mapquest266,266,2
-,-403,403,13
-,-1340,1340,26
google.com,google.com1594,1594,2
-,-1890,1890,251
-,-2124,2124,231
google,google2178,2178,43
-,-216,216,21
ebay,ebay1313,1313,6
mapquest,mapquest1737,1737,7
google.com,google.com1114,1114,4
google,google226,226,22
www.google.com,www.google.com287,287,1
-,-780,780,14
myspace.com,myspace.com7,7,5
myspace,myspace40,40,4
myspace,myspace57,57,2
myspace.com,myspace.com64,64,4
myspace,myspace108,108,1
myspace,myspace109,109,9
myspace,myspace135,135,3
myspace,myspace136,136,7
myspace,myspace140,140,9
myspace,myspace141,141,4
myspace.com,myspace.com164,164,25
myspace,myspace166,166,11
myspace,myspace176,176,3
myspace,myspace184,184,4
myspace,myspace213,213,17
myspace.com,myspace.com214,214,9
myspace,myspace234,234,4
myspace,myspace249,249,5
myspace.com,myspace.com249,249,4
myspace,myspace262,262,10
myspace,myspace297,297,3
myspace,myspace323,323,3
myspace,myspace327,327,3
myspace,myspace334,334,7
myspace,myspace401,401,5
myspace,myspace431,431,10
myspace,myspace448,448,9
myspace,myspace469,469,8
myspace,myspace476,476,14
myspace,myspace490,490,2
myspace,myspace501,501,7
myspace,myspace524,524,5
google,google524,524,47
myspace,myspace525,525,10
myspace,myspace572,572,8
myspace,myspace575,575,5
myspace,myspace595,595,8
myspace,myspace596,596,3
myspace,myspace641,641,2
myspace,myspace645,645,6
myspace,myspace671,671,12
myspace,myspace683,683,4
myspace,myspace790,790,6
myspace,myspace809,809,5
myspace,myspace851,851,5
myspace,myspace886,886,4
yahoo,yahoo900,900,5
myspace,myspace968,968,2
myspace,myspace1001,1001,4
myspace,myspace1025,1025,2
myspace,myspace1076,1076,7
myspace,myspace1077,1077,5
myspace,myspace1081,1081,7
myspace,myspace1138,1138,1
myspace,myspace1148,1148,10
myspace,myspace1209,1209,1
myspace,myspace1243,1243,5
myspace,myspace1271,1271,4
myspace,myspace1295,1295,5
myspace,myspace1319,1319,6
myspace,myspace1344,1344,6
yahoo,yahoo1384,1384,7
myspace,myspace1416,1416,3
yahoo,yahoo1474,1474,3
myspace,myspace1475,1475,1
myspace,myspace1645,1645,3
myspace,myspace1723,1723,8
myspace,myspace1755,1755,6
yahoo,yahoo1755,1755,2
myspace,myspace1765,1765,3
myspace,myspace1767,1767,6
myspace,myspace1768,1768,7
myspace,myspace1773,1773,15
myspace,myspace1774,1774,10
myspace,myspace1785,1785,3
myspace,myspace1787,1787,4
myspace,myspace1788,1788,6
myspace,myspace1789,1789,2
myspace,myspace1798,1798,7
myspace,myspace1799,1799,9
myspace,myspace1810,1810,1
myspace,myspace1811,1811,1
myspace,myspace1813,1813,6
myspace,myspace1814,1814,6
myspace,myspace1817,1817,8
myspace,myspace1845,1845,6
myspace,myspace1846,1846,13
myspace,myspace1898,1898,1
myspace,myspace1902,1902,1
myspace,myspace1922,1922,3
myspace,myspace1941,1941,12
myspace,myspace1946,1946,5
myspace,myspace1956,1956,6
myspace,myspace1957,1957,1
myspace,myspace1962,1962,5
myspace,myspace1966,1966,4
myspace,myspace1967,1967,5
myspace,myspace1973,1973,2
myspace,myspace1983,1983,5
myspace,myspace1984,1984,13
myspace,myspace1988,1988,4
myspace,myspace2007,2007,2
myspace,myspace2013,2013,15
myspace,myspace2014,2014,10
myspace,myspace2040,2040,14
myspace,myspace2046,2046,1
myspace,myspace2049,2049,1
myspace,myspace2059,2059,15
myspace,myspace2069,2069,1
myspace,myspace2096,2096,2
myspace,myspace2113,2113,1
myspace,myspace2123,2123,2
myspace,myspace2125,2125,4
mapquest,mapquest2133,2133,3
myspace,myspace2204,2204,4
-,-166,166,23
-,-493,493,16
-,-663,663,38
google.com,google.com740,740,9
-,-816,816,10
-,-1165,1165,7
yahoo.com,yahoo.com1723,1723,13
google.com,google.com142,142,6
ebay,ebay20,20,12
ebay,ebay379,379,13
ebay,ebay382,382,14
ebay,ebay392,392,6
ebay,ebay428,428,8
ebay,ebay441,441,8
ebay,ebay469,469,7
ebay,ebay522,522,7
ebay,ebay592,592,9
ebay,ebay691,691,10
google,google693,693,36
ebay,ebay693,693,17
ebay,ebay703,703,3
ebay,ebay716,716,13
ebay,ebay849,849,2
-,-1076,1076,12
google,google1700,1700,40
mapquest,mapquest65,65,9
-,-2086,2086,310
mapquest,mapquest2148,2148,1
mapquest,mapquest163,163,6
google,google1915,1915,17
google,google1916,1916,29
mapquest,mapquest1990,1990,10
-,-2068,2068,98
-,-2188,2188,61
google.com,google.com513,513,1
-,-2013,2013,324
-,-495,495,23
-,-135,135,15
-,-1910,1910,170
mapquest,mapquest376,376,9
mapquest,mapquest981,981,4
google,google2027,2027,19
-,-1461,1461,14
ebay,ebay285,285,24
mapquest,mapquest908,908,9
google.com,google.com517,517,5
www.google.com,www.google.com1812,1812,1
yahoo.com,yahoo.com384,384,13
yahoo.com,yahoo.com491,491,12
yahoo.com,yahoo.com525,525,14
yahoo.com,yahoo.com550,550,5
yahoo.com,yahoo.com571,571,6
yahoo.com,yahoo.com611,611,7
yahoo.com,yahoo.com612,612,4
yahoo.com,yahoo.com186,186,9
yahoo.com,yahoo.com330,330,11
yahoo.com,yahoo.com1622,1622,2
google,google1819,1819,27
-,-1909,1909,208
ebay,ebay9,9,5
ebay,ebay66,66,11
ebay,ebay122,122,3
google,google309,309,31
google,google420,420,21
google,google575,575,20
google,google590,590,24
google,google668,668,38
google,google787,787,21
google,google1554,1554,29
google,google1580,1580,19
google,google1593,1593,12
google,google1638,1638,5
ebay,ebay1692,1692,5
ebay,ebay1698,1698,5
google,google1720,1720,17
ebay,ebay1725,1725,11
ebay,ebay1844,1844,5
google,google1933,1933,13
-,-2010,2010,279
ebay,ebay2097,2097,7
-,-2145,2145,152
-,-2165,2165,70
yahoo,yahoo689,689,12
ebay,ebay1959,1959,8
-,-2059,2059,407
-,-2136,2136,334
-,-1895,1895,305
-,-1896,1896,275
-,-101,101,3
-,-525,525,19
yahoo.com,yahoo.com2006,2006,4
www.google.com,www.google.com40,40,5
www.google.com,www.google.com96,96,2
-,-356,356,30
yahoo,yahoo498,498,15
google,google879,879,16
myspace.com,myspace.com1506,1506,10
yahoo.com,yahoo.com2148,2148,4
-,-116,116,25
-,-237,237,21
google.com,google.com312,312,10
myspace,myspace597,597,2
myspace,myspace663,663,3
google.com,google.com671,671,3
google,google35,35,13
google,google38,38,8
google,google40,40,17
google,google177,177,5
google,google633,633,6
google,google1691,1691,13
www.google.com,www.google.com835,835,2
yahoo,yahoo8,8,4
yahoo,yahoo16,16,7
yahoo,yahoo27,27,11
yahoo,yahoo37,37,6
mapquest,mapquest39,39,6
yahoo,yahoo53,53,1
yahoo,yahoo62,62,11
yahoo,yahoo100,100,2
yahoo,yahoo121,121,9
yahoo,yahoo172,172,1
yahoo,yahoo195,195,5
yahoo,yahoo220,220,3
yahoo,yahoo231,231,5
yahoo,yahoo291,291,2
yahoo,yahoo302,302,12
yahoo,yahoo307,307,12
yahoo,yahoo313,313,5
yahoo,yahoo363,363,5
yahoo,yahoo374,374,9
yahoo,yahoo397,397,8
yahoo,yahoo407,407,17
yahoo,yahoo425,425,14
yahoo,yahoo446,446,13
yahoo,yahoo454,454,20
yahoo,yahoo552,552,9
yahoo,yahoo567,567,14
yahoo,yahoo591,591,9
yahoo,yahoo602,602,5
yahoo,yahoo637,637,10
yahoo,yahoo699,699,8
yahoo,yahoo711,711,9
yahoo,yahoo734,734,8
yahoo,yahoo739,739,10
yahoo,yahoo793,793,4
yahoo,yahoo794,794,4
yahoo,yahoo999,999,5
yahoo,yahoo1020,1020,5
yahoo,yahoo1035,1035,2
yahoo,yahoo1060,1060,2
yahoo,yahoo1069,1069,9
yahoo,yahoo1077,1077,15
yahoo,yahoo1096,1096,7
yahoo,yahoo1141,1141,11
yahoo,yahoo1155,1155,3
yahoo,yahoo1167,1167,4
yahoo,yahoo1179,1179,3
yahoo,yahoo1220,1220,11
yahoo,yahoo1263,1263,3
yahoo,yahoo1334,1334,3
yahoo,yahoo1409,1409,3
yahoo,yahoo1414,1414,12
yahoo,yahoo1455,1455,11
yahoo,yahoo1492,1492,2
yahoo,yahoo1563,1563,4
yahoo,yahoo1575,1575,8
yahoo,yahoo1637,1637,2
yahoo,yahoo1655,1655,12
yahoo,yahoo1670,1670,2
yahoo,yahoo1766,1766,6
yahoo,yahoo1775,1775,11
yahoo,yahoo1793,1793,8
yahoo,yahoo1894,1894,11
yahoo,yahoo1898,1898,4
yahoo,yahoo1936,1936,6
yahoo,yahoo1959,1959,5
yahoo,yahoo2032,2032,13
yahoo,yahoo2067,2067,9
yahoo,yahoo2112,2112,5
yahoo,yahoo2127,2127,3
yahoo,yahoo2175,2175,7
yahoo,yahoo2187,2187,4
-,-547,547,22
google.com,google.com1197,1197,7
google,google2182,2182,24
myspace.com,myspace.com525,525,9
google,google1584,1584,27
-,-302,302,22
yahoo.com,yahoo.com352,352,4
-,-789,789,15
google,google47,47,22
www.google.com,www.google.com94,94,1
google,google116,116,47
mapquest,mapquest141,141,7
mapquest,mapquest275,275,11
google.com,google.com306,306,15
google,google412,412,5
google,google454,454,30
google.com,google.com502,502,6
ebay,ebay546,546,10
google.com,google.com549,549,9
google,google556,556,7
google,google642,642,37
google,google643,643,26
google,google646,646,30
google.com,google.com647,647,10
www.google.com,www.google.com769,769,5
google.com,google.com793,793,3
google.com,google.com950,950,2
mapquest,mapquest1031,1031,5
ebay,ebay1079,1079,4
google.com,google.com1103,1103,3
google.com,google.com1221,1221,7
mapquest,mapquest1342,1342,3
mapquest,mapquest1343,1343,2
mapquest,mapquest1799,1799,3
-,-2048,2048,66
-,-2117,2117,57
-,-2121,2121,120
-,-2143,2143,40
google.com,google.com2,2,3
-,-819,819,3
-,-2150,2150,315
-,-2152,2152,323
ebay,ebay139,139,8
-,-742,742,14
yahoo.com,yahoo.com378,378,6
-,-99,99,4
-,-809,809,23
-,-1411,1411,16
yahoo.com,yahoo.com1645,1645,5
yahoo.com,yahoo.com1985,1985,4
yahoo.com,yahoo.com2178,2178,8
ebay,ebay492,492,5
ebay,ebay665,665,10
ebay,ebay994,994,2
mapquest,mapquest1305,1305,4
mapquest,mapquest1360,1360,7
ebay,ebay1383,1383,7
google,google2004,2004,19
mapquest,mapquest305,305,3
www.google.com,www.google.com305,305,3
mapquest,mapquest646,646,5
google,google1818,1818,28
google.com,google.com1985,1985,4
yahoo.com,yahoo.com10,10,4
yahoo.com,yahoo.com11,11,6
yahoo.com,yahoo.com13,13,2
yahoo.com,yahoo.com16,16,15
yahoo.com,yahoo.com18,18,1
yahoo.com,yahoo.com35,35,9
yahoo.com,yahoo.com58,58,4
yahoo.com,yahoo.com59,59,7
yahoo.com,yahoo.com60,60,8
yahoo.com,yahoo.com85,85,7
yahoo.com,yahoo.com87,87,4
yahoo.com,yahoo.com89,89,11
yahoo.com,yahoo.com91,91,10
yahoo.com,yahoo.com92,92,8
yahoo.com,yahoo.com93,93,9
yahoo.com,yahoo.com108,108,6
yahoo.com,yahoo.com109,109,10
yahoo.com,yahoo.com111,111,9
yahoo.com,yahoo.com112,112,9
yahoo.com,yahoo.com114,114,10
yahoo.com,yahoo.com130,130,7
yahoo.com,yahoo.com593,593,4
yahoo.com,yahoo.com594,594,9
yahoo.com,yahoo.com632,632,1
yahoo.com,yahoo.com633,633,7
yahoo.com,yahoo.com643,643,7
yahoo.com,yahoo.com645,645,13
yahoo.com,yahoo.com661,661,7
yahoo.com,yahoo.com664,664,7
yahoo.com,yahoo.com665,665,9
yahoo.com,yahoo.com667,667,12
yahoo.com,yahoo.com668,668,9
yahoo.com,yahoo.com669,669,5
-,-20,20,18
mapquest,mapquest1452,1452,3
mapquest,mapquest400,400,5
ebay,ebay474,474,12
yahoo,yahoo588,588,15
mapquest,mapquest659,659,19
google,google1556,1556,32
-,-331,331,21
google,google160,160,32
google.com,google.com260,260,13
google,google274,274,18
google.com,google.com456,456,5
google,google548,548,34
mapquest,mapquest768,768,2
google,google852,852,10
google.com,google.com936,936,2
google,google937,937,15
google,google980,980,20
google,google1194,1194,20
ebay,ebay1365,1365,15
google,google1499,1499,11
google,google1507,1507,11
google,google1547,1547,21
google.com,google.com1702,1702,17
ebay,ebay1703,1703,10
google.com,google.com1765,1765,9
google,google1799,1799,33
google,google1812,1812,14
google,google1978,1978,3
ebay,ebay1978,1978,3
google.com,google.com1978,1978,4
google,google1979,1979,20
google,google2051,2051,22
google,google2059,2059,21
google,google2076,2076,25
google,google2152,2152,28
ebay,ebay2195,2195,1
yahoo,yahoo209,209,18
yahoo,yahoo287,287,14
ebay,ebay569,569,10
mapquest,mapquest32,32,2
mapquest,mapquest301,301,11
mapquest,mapquest849,849,5
mapquest,mapquest1234,1234,7
mapquest,mapquest1397,1397,1
mapquest,mapquest1398,1398,3
myspace.com,myspace.com1698,1698,6
myspace.com,myspace.com1714,1714,1
google,google2169,2169,5
-,-368,368,5
mapquest,mapquest63,63,11
-,-1938,1938,190
-,-1988,1988,354
-,-248,248,5
-,-310,310,18
-,-2049,2049,125
google.com,google.com378,378,11
myspace.com,myspace.com1008,1008,3
myspace.com,myspace.com1584,1584,3
google,google567,567,10
-,-1271,1271,12
ebay,ebay589,589,13
-,-1248,1248,10
google,google1487,1487,29
ebay,ebay1800,1800,8
google.com,google.com1127,1127,4
google,google22,22,39
yahoo,yahoo101,101,1
ebay,ebay192,192,4
yahoo,yahoo218,218,6
ebay,ebay218,218,2
yahoo,yahoo337,337,15
yahoo,yahoo377,377,6
google,google478,478,47
myspace,myspace478,478,13
yahoo,yahoo506,506,3
yahoo,yahoo525,525,17
yahoo,yahoo595,595,25
yahoo,yahoo661,661,6
google,google662,662,16
yahoo,yahoo674,674,6
